Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Canada,CAN,Households and NPISHs Final consumption expenditure (constant LCU),NE.CON.PRVT.KN,5.39286E+11,5.33183E+11,5.41349E+11,5.5132E+11,5.6721E+11,5.79909E+11,5.97078E+11,6.26321E+11,6.4351E+11,6.68876E+11,6.96029E+11,7.1303E+11,7.41478E+11,7.61891E+11,7.85041E+11,8.15885E+11,8.49921E+11,8.87193E+11,9.13442E+11,9.1372E+11,9.4635E+11,9.68034E+11,9.8657E+11,1.01204E+12,1.03854E+12,1.06102E+12,1.08531E+12,1.12185E+12
Canada,CAN,Households and NPISHs Final consumption expenditure (current LCU),NE.CON.PRVT.CN,3.85706E+11,3.99512E+11,4.12247E+11,4.28341E+11,4.45795E+11,4.61852E+11,4.82581E+11,5.13069E+11,5.34126E+11,5.64045E+11,6.00089E+11,6.27551E+11,6.65424E+11,6.95313E+11,7.2743E+11,7.68649E+11,8.11235E+11,8.60349E+11,8.99135E+11,9.0117E+11,9.4635E+11,9.88577E+11,1.0206E+12,1.06123E+12,1.10988E+12,1.14623E+12,1.18432E+12,1.23906E+12
Canada,CAN,Households and NPISHs Final consumption expenditure (current US$),NE.CON.PRVT.CD,3.30567E+11,3.48706E+11,3.41066E+11,3.32022E+11,3.26446E+11,3.36529E+11,3.53928E+11,3.70554E+11,3.60044E+11,3.79649E+11,4.04073E+11,4.05185E+11,4.24026E+11,4.96262E+11,5.59131E+11,6.34304E+11,7.15123E+11,8.00995E+11,8.42676E+11,7.88356E+11,9.18641E+11,9.99036E+11,1.02143E+12,1.03053E+12,1.00341E+12,8.9612E+11,8.93558E+11,9.54789E+11
Canada,CAN,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,18836.89855,18372.04041,18425.86569,18561.0378,18913.31156,19177.28296,19533.48957,20274.72852,20651.62026,21288.81888,21958.2736,22268.68734,22950.31968,23348.3673,23817.95644,24510.91459,25330.7693,26186.39848,26670.97111,26375.3795,27014.66908,27362.09544,27558.80652,27947.20385,28369.84618,28743.43002,29051.30533,29666.53981
Canada,CAN,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,4.28723E+11,4.23871E+11,4.30363E+11,4.3829E+11,4.50922E+11,4.61018E+11,4.74666E+11,4.97914E+11,5.11579E+11,5.31745E+11,5.53331E+11,5.66846E+11,5.89462E+11,6.05689E+11,6.24094E+11,6.48614E+11,6.75672E+11,7.05303E+11,7.2617E+11,7.26391E+11,7.52331E+11,7.6957E+11,7.84305E+11,8.04556E+11,8.25621E+11,8.43488E+11,8.62803E+11,8.9185E+11
Canada,CAN,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,2.98712E+11,3.05019E+11,3.17878E+11,3.31816E+11,3.4848E+11,3.63678E+11,3.82414E+11,4.08068E+11,4.22485E+11,4.45589E+11,4.72528E+11,4.93414E+11,5.17025E+11,5.41245E+11,5.71261E+11,6.10042E+11,6.30036E+11,6.74136E+11,6.90644E+11,6.93921E+11,7.3058E+11,7.6957E+11,7.94758E+11,8.14409E+11,8.46414E+11,8.52287E+11,8.73757E+11,9.12019E+11
Canada,CAN,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.57067E+11,4.49269E+11,4.04503E+11,4.31007E+11,4.51058E+11,4.60544E+11,4.71935E+11,4.92328E+11,4.83131E+11,4.79239E+11,5.0227E+11
Canada,CAN,"Industry (including construction), value added (constant LCU)",NV.IND.TOTL.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.70853E+11,4.62821E+11,4.16703E+11,4.44007E+11,4.64663E+11,4.74436E+11,4.8617E+11,5.07178E+11,4.97704E+11,4.93694E+11,5.17419E+11
Canada,CAN,"Industry (including construction), value added (current LCU)",NV.IND.TOTL.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.5751E+11,4.91249E+11,3.98826E+11,4.44007E+11,4.87105E+11,4.9277E+11,5.12645E+11,5.47961E+11,..,..,..
Canada,CAN,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.25947E+11,4.60402E+11,3.48899E+11,4.31007E+11,4.92259E+11,4.9317E+11,4.97812E+11,4.95397E+11,..,..,..
Canada,CAN,"Manufacturing, value added (constant 2010 US$)",NV.IND.MANF.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.94709E+11,1.84373E+11,1.59395E+11,1.67005E+11,1.73175E+11,1.75887E+11,1.75377E+11,1.80384E+11,1.80851E+11,1.81722E+11,1.87382E+11
Canada,CAN,"Manufacturing, value added (constant LCU)",NV.IND.MANF.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.00582E+11,1.89934E+11,1.64203E+11,1.72042E+11,1.78399E+11,1.81192E+11,1.80667E+11,1.85824E+11,1.86306E+11,1.87203E+11,1.93034E+11
Canada,CAN,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.92732E+11,1.80876E+11,1.62894E+11,1.72042E+11,1.82251E+11,1.89188E+11,1.88791E+11,1.94629E+11,..,..,..
Canada,CAN,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.79436E+11,1.69518E+11,1.42502E+11,1.67005E+11,1.84179E+11,1.89342E+11,1.83328E+11,1.75959E+11,..,..,..
Canada,CAN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1.166775,1.145716667,1.208725,1.290074167,1.365638333,1.372440833,1.363468333,1.384616667,1.483463083,1.485731667,1.48511,1.548760833,1.569318333,1.401051667,1.301019167,1.211763333,1.134363333,1.074099167,1.06704,1.143100557,1.030162783,0.989530692,0.99918831,1.02979657,1.106104944,1.279097896,1.325399636,1.297736517
Canada,CAN,"Population, total",SP.POP.TOTL,27791000,28171682,28519597,28833410,29111906,29354000,29671900,29987200,30247900,30499200,30769700,31081900,31362000,31676000,31995000,32312000,32570505,32887928,33245773,33628571,34005274,34342780,34750545,35152370,35535348,35832513,36264604,36708083
Canada,CAN,Urban population,SP.URB.TOTL,21282904,21585143,21927863,22245552,22536691,22800720,23129543,23491972,23812357,24125782,24455142,24806464,25054475,25330347,25610398,25889021,26125779,26440579,26788779,27157761,27522849,27850621,28195550,28535991,28861099,29117142,29483123,29862026
Canada,CAN,Rural population,SP.RUR.TOTL,6508096,6586539,6591734,6587858,6575215,6553280,6542357,6495228,6435543,6373418,6314558,6275436,6307525,6345653,6384602,6422979,6444726,6447349,6456994,6470810,6482425,6492159,6554995,6616379,6674249,6715371,6781481,6846057
Canada,CAN,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,..,..,0.39,..,..,0.36,..,..,0.39,..,0.47,..,0.43,..,0.68,..,0.78,..,0.9,..,1.08,..,1.23,..,1.16,..,0.73,..
Canada,CAN,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,..,..,0.47,..,..,0.45,..,..,0.41,..,0.58,..,0.51,..,0.68,..,0.84,..,0.76,..,1.21,..,1.32,..,1.17,..,0.81,..
Canada,CAN,Rail lines (total route-km),IS.RRS.TOTL.KM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57671,57481,57042,57216,58345,58345,52002,52002,52002,52131,..,..,..
Canada,CAN,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,127838,135181,134730,135828,148501,140270,146799,160852,154057,..,..,223711.2438,233620.0321,239232.7228,254605.1536,338661,352069,353227,358154,258280,322741,254069,352535,352535,352535,540141,..,..
Canada,CAN,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2790,2885,2858,3056,2901,2875,2886,2781,1339,1300,1322.4,..,..
Canada,CAN,"Services, value added (constant 2010 US$)",NV.SRV.TOTL.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.01812E+12,1.03532E+12,1.03265E+12,1.05711E+12,1.08595E+12,1.10596E+12,1.1307E+12,1.15929E+12,1.18382E+12,1.20986E+12,1.24334E+12
Canada,CAN,"Services, value added (constant LCU)",NV.SRV.TOTL.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.04883E+12,1.06655E+12,1.0638E+12,1.08899E+12,1.1187E+12,1.13932E+12,1.1648E+12,1.19426E+12,1.21953E+12,1.24635E+12,1.28084E+12
Canada,CAN,"Services, value added (current LCU)",NV.SRV.TOTL.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.89276E+11,1.03327E+12,1.04476E+12,1.08899E+12,1.14269E+12,1.18324E+12,1.23183E+12,1.28672E+12,..,..,..
Canada,CAN,"Services, value added (current US$)",NV.SRV.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.21028E+11,9.68388E+11,9.13969E+11,1.05711E+12,1.15478E+12,1.1842E+12,1.19619E+12,1.16329E+12,..,..,..
Canada,CAN,"Services, value added per worker (constant 2010 US$)",NV.SRV.EMPL.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77606.17297,77449.35879,77514.85465,78040.46113,79104.99287,79507.35138,79880.17166,81082.31293,82035.02637,83126.36214,84221.17703
Canada,CAN,Wholesale price index (2010 = 100),FP.WPI.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,Consumer price index (2010 = 100),FP.CPI.TOTL,67.27962221,71.06468231,72.12364053,73.46880366,73.59044076,75.17172295,76.35231826,77.59015455,78.36290784,79.72238122,81.89038351,83.95821408,85.85432169,88.22266743,89.86119061,91.85031483,93.68918145,95.69261591,97.96078993,98.25414997,100,102.9121351,104.4719519,105.4522038,107.4627934,108.6720092,110.2246709,111.9848311
Canada,CAN,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21646131000,23362960600,21889576700,22134000000,23052054100,23291588900,27439941900,25222533300,26190449800,27210183900,27310886300
Canada,CAN,"Agriculture, forestry, and fishing, value added (current LCU)",NV.AGR.TOTL.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22140000000,26408000000,21566000000,22134000000,28419000000,30027000000,32738000000,28356000000,..,..,..
Canada,CAN,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20612605903,24749765698,18866240924,21485924716,28719675128,30051392423,31790744849,25635903858,..,..,..
Canada,CAN,"Agriculture, forestry, and fishing, value added per worker (constant 2010 US$)",NV.AGR.EMPL.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48988.10548,54568.51474,52193.80013,53397.14426,56494.4512,57753.5798,68830.87283,65106.08379,68786.27919,73169.05013,72078.95944
Chile,CHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,92.257427,94.25153351,94.560057,94.94730377,95.28754425,95.6186142,95.617315,96.2409668,97.241124,96.78990936,97.938687,97.25312042,97.46317291,98.782325,97.87049103,98.08879089,99.368108,98.55635071,98.81767273,99.593662,99.38864136,99.588193,99.85822296,99.6,99.99533844,99.714844,100,..
Chile,CHL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,62.892651,69.49582387,70.328551,72.38936749,73.74222416,75.11589569,74.767206,77.86983102,82.314483,80.51574669,86.572004,82.94025372,84.11023785,92.810743,86.51376933,87.87060123,96.410445,90.83089406,92.51159042,97.80333,96.24377725,97.781241,99.27041828,98,100,98.633515,100,..
Chile,CHL,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,98.846714,99.17964172,99.107534,99.27734375,99.32350159,99.36655426,99.441775,99.43928528,99.667146,99.48816681,99.782113,99.51316833,99.5207901,99.707507,99.53947449,99.55614471,99.814949,99.61721039,99.66499329,99.869036,99.79384613,99.856911,99.93097687,99.8,99.99378967,99.876858,100,..
Chile,CHL,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,418.5,428.8999939,529,616.2000122,652.5,775.4000244,806.2000122,1071.199951,1246.199951,1139.400024,1312.011,1277.282,1098.015,1130.19,1094.133,1053.819,1027.669,1294.967,1307.721,1179.048,1399.549392,1422.29934,1527.067,1512.319,1553.479,1392.236,1441.23,1237.960141
Chile,CHL,"Air transport, passengers carried",IS.AIR.PSGR,1363600,1405900,1905800,2360000,2961700,3197200,3621900,4610000,5149800,5187700,5174876,5315623,4986727,5246787,5463753,5939020,6016649,7190963,8021939,8097314,9269026,10949863,12892856,13806283,14347893,15006762,16362437,17641094
Chile,CHL,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,40100,36600,48200,58600,68800,77800,93700,109300,119100,92500,87945,82942,78187,82789,86140,93003,94770,101008,108565,97473,108840,123739,125120,127631,124480,116532,116238,124089
Chile,CHL,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,..,19.0909996,18.02000046,16.55500031,16.21800041,15.70499992,15.40799999,14.42099953,14.43900013,14.43400002,14.43700027,13.60400009,13.49800014,13.60000038,13.3579998,13.15999985,12.84599972,12.31099987,11.7159996,12.64900017,10.60499954,10.26099968,9.982000351,9.475000381,9.402000427,9.376999855,9.479999542,9.555999756
Chile,CHL,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,26.3029995,26.46999931,27.22699928,26.05699921,26.05999947,26.5909996,27.29500008,25.52099991,23.42300034,23.3939991,23.92399979,23.85700035,23.39500046,23.60199928,22.95299911,23.29100037,23.38100052,23.54000092,23.47400093,22.95700073,23.375,23.82999992,23.87800026,23.48699951,23.2840004,23.01099968,22.81500053
Chile,CHL,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,..,54.60599899,55.50899887,56.2179985,57.72399902,58.23500061,58.00099945,58.28300095,60.04000092,62.14300156,62.16899872,62.47200012,62.64500046,63.00600052,63.03900146,63.88700104,63.86299896,64.30799866,64.74299622,63.8769989,66.43699646,66.36399841,66.18800354,66.64800262,67.11100006,67.33799744,67.50900269,67.62999725
Chile,CHL,Final consumption expenditure (constant 2010 US$),NE.CON.TOTL.KD,48486635589,52439127741,59111748486,63278345495,67983827156,74225731411,81150173538,86939941812,90642868555,90278946440,93695092734,95682104229,97755480456,1.01482E+11,1.09452E+11,1.17516E+11,1.26056E+11,1.34975E+11,1.39652E+11,1.40701E+11,1.53924E+11,1.64976E+11,1.74304E+11,1.81778E+11,1.86968E+11,1.91773E+11,1.97364E+11,2.02732E+11
Chile,CHL,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,2.75635E+13,2.98104E+13,3.36037E+13,3.59723E+13,3.86472E+13,4.21956E+13,4.6132E+13,4.94233E+13,5.15284E+13,5.13215E+13,5.32635E+13,5.4393E+13,5.55717E+13,5.76899E+13,6.22212E+13,6.68052E+13,7.16597E+13,7.67302E+13,7.93892E+13,7.99852E+13,8.7502E+13,9.3785E+13,9.90876E+13,1.03337E+14,1.06287E+14,1.09018E+14,1.12197E+14,1.15248E+14
Chile,CHL,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,6.62143E+12,8.83046E+12,1.13627E+13,1.36503E+13,1.59576E+13,1.87305E+13,2.36884E+13,2.64405E+13,2.86633E+13,2.94292E+13,3.19809E+13,3.42422E+13,3.62509E+13,3.86795E+13,4.25418E+13,4.78084E+13,5.30998E+13,5.93414E+13,6.67526E+13,6.88381E+13,7.85394E+13,8.78919E+13,9.56136E+13,1.03337E+14,1.12678E+14,1.22001E+14,1.30163E+14,1.37054E+14
Chile,CHL,Final consumption expenditure (current US$),NE.CON.TOTL.CD,21716720236,25286237902,31338598378,33773580424,37978033224,47207402273,57458366528,63057199141,62272192102,57842608851,59279944212,53929893590,52618364648,55943767471,69794484576,85407621250,1.00136E+11,1.1358E+11,1.27766E+11,1.22737E+11,1.53924E+11,1.8172E+11,1.96545E+11,2.08646E+11,1.97559E+11,1.86511E+11,1.92277E+11,2.11232E+11
Chile,CHL,GDP (constant 2010 US$),NY.GDP.MKTP.KD,78761086957,84907911074,94389329346,1.00608E+11,1.05669E+11,1.15109E+11,1.2294E+11,1.32072E+11,1.37783E+11,1.37215E+11,1.44525E+11,1.49298E+11,1.53937E+11,1.60235E+11,1.71787E+11,1.81652E+11,1.93128E+11,2.02601E+11,2.09752E+11,2.06471E+11,2.18538E+11,2.31892E+11,2.44226E+11,2.54105E+11,2.58594E+11,2.64555E+11,2.67904E+11,2.71896E+11
Chile,CHL,GDP (constant LCU),NY.GDP.MKTP.KN,4.27355E+13,4.60707E+13,5.12153E+13,5.45898E+13,5.73357E+13,6.24577E+13,6.67066E+13,7.16615E+13,7.47606E+13,7.44525E+13,7.84186E+13,8.10088E+13,8.35257E+13,8.69428E+13,9.32109E+13,9.85639E+13,1.0479E+14,1.09931E+14,1.13811E+14,1.1203E+14,1.18578E+14,1.25824E+14,1.32516E+14,1.37876E+14,1.40312E+14,1.43547E+14,1.45364E+14,1.4753E+14
Chile,CHL,GDP (current LCU),NY.GDP.MKTP.CN,1.00964E+13,1.32127E+13,1.66657E+13,1.99247E+13,2.39538E+13,2.91416E+13,3.21734E+13,3.56214E+13,3.75493E+13,3.82469E+13,4.20052E+13,4.5068E+13,4.80445E+13,5.22999E+13,6.04717E+13,6.88317E+13,8.20802E+13,9.07029E+13,9.38541E+13,9.66864E+13,1.11509E+14,1.22006E+14,1.29947E+14,1.37876E+14,1.48624E+14,1.59606E+14,1.69264E+14,1.79776E+14
Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,33113887818,37834793730,45964327559,49297773130,57008425296,73447063319,78039572222,84952360922,81577430181,75173794497,77860932152,70979923960,69736811435,75643459840,99210392858,1.22965E+11,1.54788E+11,1.73606E+11,1.79638E+11,1.72389E+11,2.18538E+11,2.52252E+11,2.67122E+11,2.78384E+11,2.60584E+11,2.43999E+11,2.50036E+11,2.77076E+11
Chile,CHL,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,1.19071E+11,1.28364E+11,1.42698E+11,1.521E+11,1.59751E+11,1.74022E+11,1.85861E+11,1.99666E+11,2.08301E+11,2.07442E+11,2.18493E+11,2.2571E+11,2.32722E+11,2.42243E+11,2.59708E+11,2.74622E+11,2.91971E+11,3.06293E+11,3.17104E+11,3.12143E+11,3.30386E+11,3.50575E+11,3.69221E+11,3.84156E+11,3.90943E+11,3.99955E+11,4.05018E+11,4.11053E+11
Chile,CHL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,59683808378,66577956636,76846378530,85014003752,92699651308,1.0531E+11,1.16402E+11,1.27188E+11,1.34129E+11,1.3562E+11,1.46095E+11,1.5436E+11,1.61599E+11,1.71564E+11,1.88991E+11,2.06274E+11,2.57426E+11,2.79893E+11,2.75777E+11,2.73078E+11,3.10389E+11,3.50575E+11,3.74242E+11,3.94292E+11,4.04733E+11,4.04737E+11,4.20457E+11,4.44778E+11
Chile,CHL,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,73732492529,79345942566,88174171506,93643679621,98492497556,1.07584E+11,1.14871E+11,1.23278E+11,1.28515E+11,1.28209E+11,1.34986E+11,1.39506E+11,1.43885E+11,1.49691E+11,1.60169E+11,1.68886E+11,1.79351E+11,1.87604E+11,1.93914E+11,1.91204E+11,2.0125E+11,2.13015E+11,2.23957E+11,2.32939E+11,2.37132E+11,2.42565E+11,2.45539E+11,2.48894E+11
Chile,CHL,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,3.99422E+13,4.29831E+13,4.77655E+13,5.07284E+13,5.33551E+13,5.82804E+13,6.22275E+13,6.6782E+13,6.9619E+13,6.94531E+13,7.31245E+13,7.55726E+13,7.79449E+13,8.10901E+13,8.67665E+13,9.14885E+13,9.71576E+13,1.01628E+14,1.05047E+14,1.03579E+14,1.09021E+14,1.15394E+14,1.21321E+14,1.26187E+14,1.28459E+14,1.31402E+14,1.33013E+14,1.3483E+14
Chile,CHL,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,8.32527E+12,1.09145E+13,1.36092E+13,1.59727E+13,1.9178E+13,2.32508E+13,2.91856E+13,3.24098E+13,3.39559E+13,3.47658E+13,3.8181E+13,4.10554E+13,4.36869E+13,4.7903E+13,5.55056E+13,6.29902E+13,7.56729E+13,8.35772E+13,8.58944E+13,8.90817E+13,1.02688E+14,1.12075E+14,1.18873E+14,1.26187E+14,1.35938E+14,1.45737E+14,1.54846E+14,1.64281E+14
Chile,CHL,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,27304932765,31253871485,37534237961,39519845610,45642315198,58600274718,70792554005,77293176756,73770592270,68331730426,70772337163,64660285262,63411720973,69284014650,91062912858,1.12529E+11,1.42705E+11,1.59967E+11,1.64403E+11,1.58831E+11,2.0125E+11,2.31718E+11,2.44358E+11,2.54783E+11,2.38342E+11,2.22797E+11,2.28738E+11,2.53194E+11
Chile,CHL,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,56.64932233,57.98120238,59.36563576,59.45764964,57.73225091,55.54648621,62.63555959,63.10571249,64.94445478,64.76038439,64.05310905,63.85752149,63.23305633,62.23744155,59.38825948,58.88037823,54.76730901,55.1712232,60.05241865,58.78040219,58.32476394,60.12549802,61.65383126,62.64814136,63.1150798,63.44953701,63.18048799,62.27460299
Chile,CHL,Households and NPISHs Final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,2.191854495,8.870206746,13.79010041,7.428127233,8.176340511,9.816660998,9.431605561,7.610043793,4.859855197,-0.994354658,4.136853986,2.049718035,2.140925818,4.52115468,8.278432478,7.705583275,7.458830172,7.074734393,4.153341617,-0.862315844,10.69715285,8.200080022,6.05067514,4.576032183,2.671222435,2.121169754,2.232311848,2.440882807
Chile,CHL,Households and NPISHs Final consumption expenditure (constant 2010 US$),NE.CON.PRVT.KD,37896948839,41258486551,46948073273,50435435890,54559208866,59915101444,65566057484,70555663171,73984566235,73248897254,76279097180,77842603592,79509155990,83103887917,89983587165,96917347408,1.04146E+11,1.11514E+11,1.16146E+11,1.15144E+11,1.27462E+11,1.37913E+11,1.46258E+11,1.52951E+11,1.57037E+11,1.60368E+11,1.63948E+11,1.67949E+11
Chile,CHL,Households and NPISHs Final consumption expenditure (constant LCU),NE.CON.PRVT.KN,2.14018E+13,2.33001E+13,2.65133E+13,2.84827E+13,3.08115E+13,3.38362E+13,3.70275E+13,3.98453E+13,4.17817E+13,4.13663E+13,4.30775E+13,4.39605E+13,4.49017E+13,4.69317E+13,5.0817E+13,5.47327E+13,5.88151E+13,6.29761E+13,6.55917E+13,6.50261E+13,7.19821E+13,7.78847E+13,8.25972E+13,8.63769E+13,8.86842E+13,9.05653E+13,9.2587E+13,9.4847E+13
Chile,CHL,Households and NPISHs Final consumption expenditure (current LCU),NE.CON.PRVT.CN,5.71956E+12,7.66086E+12,9.89373E+12,1.18467E+13,1.38291E+13,1.61871E+13,2.0152E+13,2.24791E+13,2.43862E+13,2.47689E+13,2.69056E+13,2.87793E+13,3.038E+13,3.25501E+13,3.59131E+13,4.05284E+13,4.49531E+13,5.00419E+13,5.63617E+13,5.68326E+13,6.50371E+13,7.33568E+13,8.01175E+13,8.63769E+13,9.38039E+13,1.01269E+14,1.06942E+14,1.11955E+14
Chile,CHL,Households and NPISHs Final consumption expenditure (current US$),NE.CON.PRVT.CD,18758793047,21937068324,27287015279,29311297226,32912247132,40797262898,48880522762,53609792635,52980017252,48682838280,49872347779,45326020197,44096717261,47078554108,58919325537,72402146425,84773235851,95780536191,1.07877E+11,1.01331E+11,1.27462E+11,1.51668E+11,1.64691E+11,1.74403E+11,1.64468E+11,1.54817E+11,1.57974E+11,1.72548E+11
Chile,CHL,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,2861.846479,3065.894217,3434.127712,3632.97861,3871.811989,4190.859852,4522.475127,4801.391997,4969.490784,4858.335906,4997.728272,5039.997399,5089.030561,5259.892212,5633.206319,6002.165311,6381.591613,6761.850268,6970.729388,6841.839697,7500.668253,8040.027194,8449.468409,8758.582704,8915.546368,9028.346923,9154.092921,9302.235876
Chile,CHL,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,54450624594,59280507570,67455349087,72466018243,78391086649,86086473878,94205810536,1.01375E+11,1.06302E+11,1.05245E+11,1.09598E+11,1.11845E+11,1.14239E+11,1.19404E+11,1.29289E+11,1.39252E+11,1.49638E+11,1.60225E+11,1.66879E+11,1.6544E+11,1.83138E+11,1.98155E+11,2.10145E+11,2.19761E+11,2.25631E+11,2.30417E+11,2.35561E+11,2.41311E+11
Chile,CHL,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,28089147599,32201465524,37120484013,40593390340,43628945671,48906430688,59826352827,65490513898,69200307614,69518521836,74198732324,77181139620,79891691636,85155869931,94448867590,1.04627E+11,1.3269E+11,1.45636E+11,1.56313E+11,1.54865E+11,1.74265E+11,1.98155E+11,2.04605E+11,2.21388E+11,2.28416E+11,2.27176E+11,2.34993E+11,2.44857E+11
Chile,CHL,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,37232967904,39975009702,43672189927,47007347851,49113733494,53222537249,56755877879,61063077451,63641626170,64334810082,67088599513,68237118509,68391810333,69686611257,72340962593,73395090922,76313531316,76690988685,77854028192,75693364798,78007185465,80242655198,84088061087,87716036322,88139004077,88991954735,88056620559,87729632238
Chile,CHL,"Industry (including construction), value added (constant LCU)",NV.IND.TOTL.KN,1.8256E+13,1.96005E+13,2.14133E+13,2.30486E+13,2.40814E+13,2.6096E+13,2.78284E+13,2.99403E+13,3.12046E+13,3.15445E+13,3.28948E+13,3.34579E+13,3.35338E+13,3.41686E+13,3.54701E+13,3.5987E+13,3.74179E+13,3.7603E+13,3.81732E+13,3.71138E+13,3.82483E+13,3.93444E+13,4.12299E+13,4.30088E+13,4.32162E+13,4.36344E+13,4.31758E+13,4.30154E+13
Chile,CHL,"Industry (including construction), value added (current LCU)",NV.IND.TOTL.CN,3.62567E+12,4.5223E+12,5.35492E+12,6.29046E+12,7.82761E+12,9.84404E+12,1.10287E+13,1.20374E+13,1.1605E+13,1.16848E+13,1.3199E+13,1.43418E+13,1.53579E+13,1.74748E+13,2.17702E+13,2.53708E+13,3.37407E+13,3.62302E+13,3.2135E+13,3.3299E+13,3.98031E+13,4.23377E+13,4.22837E+13,4.30088E+13,4.58475E+13,4.7361E+13,4.89673E+13,5.38525E+13
Chile,CHL,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,11891341423,12949725102,14768944785,15563884009,18629177971,24810454419,26751167492,28707679329,25212421335,22966269780,24465693027,22587643950,22292070976,25274537692,35716303377,45323828160,63628694642,69344788756,61506952194,59371246262,78007185465,87534776010,86919246981,86838533106,80385045438,72403765724,72334311227,82998872741
